Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-02-26T00:00:00.000,HYUN,4D,,RED,BB5S8J,MO,701 N. Sacramento,(773) 265-7605,6951606
2019-02-26T00:00:00.000,HYUN,4D,,MAR,BF15353,IL,10300 S. Doty,(773) 568-8495,2871500
2019-02-26T00:00:00.000,HYUN,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2871579
2019-02-26T00:00:00.000,HYUN,LL,,BLK,AX30887,IL,10300 S. Doty,(773) 785-9752,1718992
2019-02-26T00:00:00.000,HYUN,LL,,WHI,N467849,LA,701 N. Sacramento,(773) 265-7605,6951635
2019-02-26T00:00:00.000,INFI,4D,,GRN,AE69005,IL,10300 S. Doty,(773) 568-8495,2871553
2019-02-26T00:00:00.000,INFI,4D,,BLU,AT87240,IL,701 N. Sacramento,(773) 265-7605,6951629
2019-02-26T00:00:00.000,INFI,4D,,BLK,BD40362,IL,701 N. Sacramento,(773) 265-7605,6951557
2019-02-26T00:00:00.000,JEEP,LL,GCH,GRY,AQ80897,IL,10300 S. Doty,(773) 568-8495,2871506
2019-02-26T00:00:00.000,JEEP,LL,,BGE,590U120,IL,10300 S. Doty,(773) 568-8495,2871502
2019-02-26T00:00:00.000,JEEP,LL,,BLK,483862,IL,10300 S. Doty,(773) 568-8495,2871532
2019-02-26T00:00:00.000,JEEP,LL,TK,RED,R640655,IL,10300 S. Doty,(773) 568-8495,2871547
2019-02-26T00:00:00.000,JEEP,LL,,RED,Z294510,IL,10300 S. Doty,(773) 568-8495,2871497
2019-02-26T00:00:00.000,KIA,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2871581
2019-02-26T00:00:00.000,LEXS,4D,,BLK,Z800109,IL,701 N. Sacramento,(773) 265-7605,6951636
2019-02-26T00:00:00.000,LEXS,4D,,GRN,AV76429,IL,10300 S. Doty,(773) 568-8495,2871554
2019-02-26T00:00:00.000,LINC,LL,,WHI,,IL,10300 S. Doty,(773) 785-9752,1718989
2019-02-26T00:00:00.000,MAZD,4D,,BLK,ZV51564,IL,10300 S. Doty,(773) 568-8495,2871588
2019-02-26T00:00:00.000,MERC,4D,,GRY,AE82412,IL,701 N. Sacramento,(773) 265-7605,6951639
2019-02-26T00:00:00.000,MERZ,4D,,GRY,AH45018,IL,701 N. Sacramento,(773) 265-7605,6951561
2019-02-26T00:00:00.000,MITS,4D,,SIL,AD30602,IL,701 N. Sacramento,(773) 265-7605,6951626
2019-02-26T00:00:00.000,NISS,4D,,BLK,474U501,IL,10300 S. Doty,(773) 568-8495,2871567
2019-02-26T00:00:00.000,NISS,4D,,SIL,ZZ25826,IL,701 N. Sacramento,(773) 265-7605,6951562
2019-02-26T00:00:00.000,NISS,4D,,BLU,Y851395,IL,400 E. Lower Wacker,(312) 744-7550,0200043
2019-02-26T00:00:00.000,NISS,LL,MUR,BLU,,,701 N. Sacramento,(773) 265-7605,6951572
2019-02-26T00:00:00.000,NISS,LL,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6951577
2019-02-26T00:00:00.000,OLDS,LL,,PLE,332520,IL,10300 S. Doty,(773) 568-8495,2871575
2019-02-26T00:00:00.000,PONT,4D,,GRY,Z998677,IL,701 N. Sacramento,(773) 265-7605,6951624
2019-02-26T00:00:00.000,SATR,LL,,SIL,AP18755,IL,10300 S. Doty,(773) 568-8495,2871501
2019-02-26T00:00:00.000,TOYT,2D,,GRY,DXF8810,MI,701 N. Sacramento,(773) 265-7605,6951619
2019-02-26T00:00:00.000,TOYT,4D,,WHI,TW5544,IL,400 E. Lower Wacker,(312) 744-7550,0200053
2019-02-26T00:00:00.000,TOYT,4D,,WHI,Z865770,IL,10300 S. Doty,(773) 568-8495,2871577
2019-02-26T00:00:00.000,TOYT,LL,,SIL,AY39316,IL,10300 S. Doty,(773) 568-8495,2871534
2019-02-26T00:00:00.000,TOYT,LL,,BLK,YIH402,IN,10300 S. Doty,(773) 568-8495,2871573
2019-02-26T00:00:00.000,TOYT,LL,4RN,GLD,AT83489,IL,701 N. Sacramento,(773) 265-7605,6951571
2019-02-26T00:00:00.000,VOLV,4D,,BLK,DL3597D,IL,701 N. Sacramento,(773) 265-7605,6951641
2019-02-25T00:00:00.000,AUDI,4D,,BRO,,IL,10300 S. Doty,(773) 568-8495,2871484
2019-02-25T00:00:00.000,BMW,2D,,BLK,Q775141,IL,10300 S. Doty,(773) 568-8495,2871428
2019-02-25T00:00:00.000,BUIC,4D,,DBL,BD46439,IL,701 N. Sacramento,(773) 265-7605,6951553
2019-02-25T00:00:00.000,BUIC,4D,,BLU,BA42915,IL,701 N. Sacramento,(773) 265-7605,6951490
2019-02-25T00:00:00.000,CADI,4D,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6951548
2019-02-25T00:00:00.000,CHEV,2D,MOC,SIL,AX88689,IL,10300 S. Doty,(773) 568-8495,2871448
2019-02-25T00:00:00.000,CHEV,4D,SUB,RED,AJ44070,IL,10300 S. Doty,(773) 568-8495,2871444
2019-02-25T00:00:00.000,CHEV,4D,,GRY,828098,IL,10300 S. Doty,(773) 568-8495,2871475
2019-02-25T00:00:00.000,CHEV,4D,,RED,3094HW,KY,10300 S. Doty,(773) 568-8495,2871442
2019-02-25T00:00:00.000,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2871495
2019-02-25T00:00:00.000,CHEV,4D,,BLU,408U365,IL,10300 S. Doty,(773) 568-8495,2871491
2019-02-25T00:00:00.000,CHEV,LL,,GRY,E701537,IL,10300 S. Doty,(773) 568-8495,2871490
2019-02-25T00:00:00.000,CHEV,LL,TK,BLK,,IL,10300 S. Doty,(773) 568-8495,2871470
2019-02-25T00:00:00.000,CHEV,LL,SUB,GLD,Q274689,IL,10300 S. Doty,(773) 568-8495,2871449
2019-02-25T00:00:00.000,CHEV,PK,,BLK,J265643,IL,701 N. Sacramento,(773) 265-1846,1538411
2019-02-25T00:00:00.000,CHEV,VN,TK,GRY,434230,IL,701 N. Sacramento,(773) 265-7605,6951543
2019-02-25T00:00:00.000,CHRY,4D,,BLK,V655751,IL,701 N. Sacramento,(773) 265-7605,6951515
2019-02-25T00:00:00.000,CHRY,4D,,MAR,962MRB,MN,701 N. Sacramento,(773) 265-7605,6951491
2019-02-25T00:00:00.000,CHRY,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2871493
2019-02-25T00:00:00.000,CHRY,4D,,WHI,D491VR,IN,701 N. Sacramento,(773) 265-7605,6951489
2019-02-25T00:00:00.000,CHRY,4D,,GRY,27805R3,TX,10300 S. Doty,(773) 568-8495,2871488
2019-02-25T00:00:00.000,CHRY,4D,,SIL,AQ75183,IL,10300 S. Doty,(773) 568-8495,2871435
2019-02-25T00:00:00.000,CHRY,VN,,BLU,,,10300 S. Doty,(773) 568-8495,2871472
2019-02-25T00:00:00.000,CHRY,VN,,BGE,628KGT,OR,701 N. Sacramento,(773) 265-1846,1538416
2019-02-25T00:00:00.000,CHRY,VN,TK,WHI,,IL,10300 S. Doty,(773) 568-8495,2871483
2019-02-25T00:00:00.000,DODG,4D,,BLU,ACW8267,WI,10300 S. Doty,(773) 568-8495,2871486
2019-02-25T00:00:00.000,DODG,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,6951488
2019-02-25T00:00:00.000,DODG,PK,,RED,2387421B,IL,10300 S. Doty,(773) 568-8495,2871434
2019-02-25T00:00:00.000,DODG,VN,,DBL,S941899,IL,701 N. Sacramento,(773) 265-7605,6951486
2019-02-25T00:00:00.000,FORD,4D,,BLK,142BEY,IN,10300 S. Doty,(773) 568-8495,2871478
2019-02-25T00:00:00.000,FORD,4D,,GRN,2179963B,IL,10300 S. Doty,(773) 568-8495,2871443
2019-02-25T00:00:00.000,GMC,PK,TK,BLK,761YEX,CO,701 N. Sacramento,(773) 265-7605,6951539
2019-02-25T00:00:00.000,GMC,VN,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6951541
2019-02-25T00:00:00.000,HOND,2D,,LGR,Q831596,IL,701 N. Sacramento,(773) 265-7605,6951546
2019-02-25T00:00:00.000,HOND,4D,,GRY,AJ26979,IL,701 N. Sacramento,(773) 265-1846,1538417
2019-02-25T00:00:00.000,HOND,4D,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6951481
2019-02-25T00:00:00.000,HOND,4D,,BLK,BE26543,IL,10300 S. Doty,(773) 568-8495,2871436
2019-02-25T00:00:00.000,HOND,VC,,SIL,AX17150,IL,10300 S. Doty,(773) 568-8495,2871437
2019-02-25T00:00:00.000,JAGU,4D,,DGR,,IL,701 N. Sacramento,(773) 265-7605,6951547
2019-02-25T00:00:00.000,JEEP,LL,,GRY,AY12852,IL,701 N. Sacramento,(773) 265-1846,1538414
2019-02-25T00:00:00.000,JEEP,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2871447
2019-02-25T00:00:00.000,KIA,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2871426
2019-02-25T00:00:00.000,MERZ,4D,,BLK,9542843,KY,10300 S. Doty,(773) 568-8495,2871433
2019-02-25T00:00:00.000,MERZ,LL,,BLK,AU92619,IL,701 N. Sacramento,(773) 265-7605,6951538
2019-02-25T00:00:00.000,MITS,4D,,BLK,545U970,IL,10300 S. Doty,(773) 568-8495,2871485
2019-02-25T00:00:00.000,NISS,2D,,GRN,ZX25710,IL,701 N. Sacramento,(773) 265-7605,6951487
2019-02-25T00:00:00.000,TOYT,4D,,WHI,511354,IL,10300 S. Doty,(773) 568-8495,2871492
2019-02-25T00:00:00.000,TOYT,LL,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1538418
2019-02-25T00:00:00.000,TOYT,VN,SNA,BRO,,IL,701 N. Sacramento,(773) 265-1846,1538413
2019-02-25T00:00:00.000,VESP,MB,,SIL,,IL,701 N. Sacramento,(773) 265-1846,1538412
2019-02-25T00:00:00.000,VOLK,4D,,SIL,V596068,IL,10300 S. Doty,(773) 568-8495,2871489
2019-02-25T00:00:00.000,VOLK,4D,,GRN,,IL,10300 S. Doty,(773) 785-9752,1718988
2019-02-24T00:00:00.000,ACUR,2D,,RED,AB69754,IL,10300 S. Doty,(773) 568-8495,2871363
2019-02-24T00:00:00.000,ACUR,4T,,WHI,AF41013,IL,701 N. Sacramento,(773) 265-7605,6951320
2019-02-24T00:00:00.000,BUIC,4D,,GLD,,,10300 S. Doty,(773) 568-8495,2871352
2019-02-24T00:00:00.000,BUIC,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2871355
2019-02-24T00:00:00.000,BUIC,4D,,TAN,DSY8432,MI,701 N. Sacramento,(773) 265-7605,6951361
2019-02-24T00:00:00.000,CHEV,4D,,GRY,ACU9449,WI,701 N. Sacramento,(773) 265-7605,6951467
2019-02-24T00:00:00.000,CHEV,4D,,WHI,BD17235,IL,10300 S. Doty,(773) 568-8495,2871423
2019-02-24T00:00:00.000,CHEV,4D,,SIL,AT60270,IL,701 N. Sacramento,(773) 265-7605,6951350
2019-02-24T00:00:00.000,CHEV,4D,,GRY,AS32781,IL,701 N. Sacramento,(773) 265-7605,6951353
2019-02-24T00:00:00.000,CHEV,4D,,BLK,AH85140,IL,10300 S. Doty,(773) 568-8495,2871361
2019-02-24T00:00:00.000,CHEV,4D,,RED,355U880,IL,10300 S. Doty,(773) 568-8495,2871381
2019-02-24T00:00:00.000,CHEV,4D,,GRY,AV80935,IL,10300 S. Doty,(773) 568-8495,2871347
2019-02-24T00:00:00.000,CHEV,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2871404
2019-02-24T00:00:00.000,CHEV,4D,,GRN,Z185326,IL,701 N. Sacramento,(773) 265-7605,6951470
2019-02-24T00:00:00.000,CHEV,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6951457
2019-02-24T00:00:00.000,CHEV,LL,,BLK,AX34619,IL,701 N. Sacramento,(773) 265-7605,6951314
2019-02-24T00:00:00.000,CHEV,PK,,MAR,2399264B,IL,10300 S. Doty,(773) 568-8495,2871420
2019-02-24T00:00:00.000,CHEV,VN,,WHI,Z541968,IL,701 N. Sacramento,(773) 265-7605,6951302
2019-02-24T00:00:00.000,CHRY,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2871418
2019-02-24T00:00:00.000,CHRY,4T,,BLK,ZY53240,IL,701 N. Sacramento,(773) 265-7605,6951316
2019-02-24T00:00:00.000,DODG,4D,,SIL,8DYP064,CA,10300 S. Doty,(773) 568-8495,2871367
2019-02-24T00:00:00.000,DODG,LL,,GRY,AD79401,IL,701 N. Sacramento,(773) 265-7605,6951475
2019-02-24T00:00:00.000,DODG,VN,TK,BLU,AS87017,IL,10300 S. Doty,(773) 568-8495,2871354
2019-02-24T00:00:00.000,DODG,VN,,GRY,Z837528,IL,10300 S. Doty,(773) 568-8495,2871342
2019-02-24T00:00:00.000,FORD,2T,,BLU,AX17020,IL,10300 S. Doty,(773) 568-8495,2871341
2019-02-24T00:00:00.000,FORD,4T,,MAR,S706013,IL,701 N. Sacramento,(773) 265-7605,6951305
2019-02-24T00:00:00.000,FORD,LL,,SIL,ZZ22775,IL,10300 S. Doty,(773) 568-8495,2871414
2019-02-24T00:00:00.000,FORD,LL,,BLU,AS74048,IL,701 N. Sacramento,(773) 265-7605,6951351
2019-02-24T00:00:00.000,FORD,LL,,DBL,,,10300 S. Doty,(773) 568-8495,2871408
2019-02-24T00:00:00.000,FORD,VN,,WHI,E638519,IL,701 N. Sacramento,(773) 265-7605,6951310
2019-02-24T00:00:00.000,FORD,VN,,GRY,CO9358,MN,10300 S. Doty,(773) 568-8495,2871346
2019-02-24T00:00:00.000,GMC,VN,,WHI,BA64581,IL,701 N. Sacramento,(773) 265-7605,6951407
2019-02-24T00:00:00.000,GMC,VN,TK,BLK,BE94698,IL,10300 S. Doty,(773) 568-8495,2871400
2019-02-24T00:00:00.000,HOND,2D,,BLK,AN58330,IL,701 N. Sacramento,(773) 265-7605,6951447
2019-02-24T00:00:00.000,HOND,4D,,BLU,CBBN676,B1,400 E. Lower Wacker,(312) 744-7550,999987
2019-02-24T00:00:00.000,HYUN,4D,,RED,DXL7049,MI,701 N. Sacramento,(773) 265-7605,6951414
2019-02-24T00:00:00.000,HYUN,LL,,SIL,AH30503,IL,701 N. Sacramento,(773) 265-7605,6951333
2019-02-24T00:00:00.000,HYUN,LL,,SIL,JYG5604,TX,10300 S. Doty,(773) 568-8495,2871413
2019-02-24T00:00:00.000,HYUN,LL,,WHI,AC43782,IL,701 N. Sacramento,(773) 265-7605,6951319
2019-02-24T00:00:00.000,INFI,4D,,BLK,AW25837,IL,701 N. Sacramento,(773) 265-7605,6951341
2019-02-24T00:00:00.000,JAG,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2871401
2019-02-24T00:00:00.000,JEEP,LL,,SIL,AQ53331,IL,10300 S. Doty,(773) 568-8495,2871419
2019-02-24T00:00:00.000,KIA,4D,,SIL,Z428685,IL,701 N. Sacramento,(773) 265-7605,6951354
2019-02-24T00:00:00.000,LEXS,4D,,SIL,AM20531,IL,701 N. Sacramento,(773) 265-7605,6951359
2019-02-24T00:00:00.000,LINC,4T,,BLK,,IL,10300 S. Doty,(773) 568-8495,2871424
2019-02-24T00:00:00.000,MAZD,4D,,SIL,Q615906,IL,10300 S. Doty,(773) 568-8495,2871369
2019-02-24T00:00:00.000,MAZD,VN,,WHI,AX92768,IL,701 N. Sacramento,(773) 265-7605,6915312
2019-02-24T00:00:00.000,MERC,4D,,BLK,AS81359,IL,10300 S. Doty,(773) 568-8495,2871422
2019-02-24T00:00:00.000,MERZ,4D,,BLK,AY93895,IL,701 N. Sacramento,(773) 265-7605,6951471
2019-02-24T00:00:00.000,MITS,4D,,MAR,DL6327S,IL,10300 S. Doty,(773) 568-8495,2871338
2019-02-24T00:00:00.000,MITS,4D,,LBL,AW27250,IL,701 N. Sacramento,(773) 265-7605,6951348
2019-02-24T00:00:00.000,NISS,4D,,BGE,AC72018,IL,10300 S. Doty,(773) 568-8495,2871368
2019-02-24T00:00:00.000,NISS,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,6951460
2019-02-24T00:00:00.000,NISS,4D,,SIL,AD55372,IL,701 N. Sacramento,(773) 265-7605,6951346
2019-02-24T00:00:00.000,NISS,4T,,LBL,ZNL751,LA,701 N. Sacramento,(773) 265-7605,6951313
2019-02-24T00:00:00.000,OLDS,4D,,GRN,BA70084,IL,10300 S. Doty,(773) 568-8495,2871407
2019-02-24T00:00:00.000,OLDS,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2871403
2019-02-24T00:00:00.000,PONT,4D,,WHI,836TCX,AR,10300 S. Doty,(773) 568-8495,2871402
2019-02-24T00:00:00.000,PONT,4D,,GLD,514429,IL,701 N. Sacramento,(773) 265-7605,6951339
2019-02-24T00:00:00.000,PONT,VN,TK,WHI,BD98294,IL,701 N. Sacramento,(773) 265-7605,6951464
2019-02-24T00:00:00.000,ROV,LL,TK,BLU,E751246,IL,10300 S. Doty,(773) 568-8495,2871357
2019-02-24T00:00:00.000,SATR,4D,,BLU,ZV21795,IL,10300 S. Doty,(773) 568-8495,2871415
2019-02-24T00:00:00.000,SUZI,LL,,GRY,AQ47890,IL,701 N. Sacramento,(773) 265-7605,6951473
2019-02-24T00:00:00.000,TOYT,4D,,BLU,AL40003,IL,701 N. Sacramento,(773) 265-7605,6951347
2019-02-24T00:00:00.000,TOYT,4D,,WHI,ZZ50311,IL,701 N. Sacramento,(773) 265-7605,6951462
2019-02-24T00:00:00.000,TOYT,VN,,GLD,AZ47220,IL,701 N. Sacramento,(773) 265-7605,6951323
2019-02-23T00:00:00.000,BMW,4D,,BLK,AT46460,IL,10300 S. Doty,(773) 568-8495,2871306
2019-02-23T00:00:00.000,BUIC,4T,,TAN,T851637,IN,10300 S. Doty,(773) 568-8495,2871251
2019-02-23T00:00:00.000,CADI,LL,TK,BLK,Z273160,IL,10300 S. Doty,(773) 568-8495,482040
2019-02-23T00:00:00.000,CHEV,2D,,BLK,AW31724,IL,10300 S. Doty,(773) 568-8495,2871315
2019-02-23T00:00:00.000,CHEV,4D,,RED,366987,IL,10300 S. Doty,(773) 568-8495,2871336
2019-02-23T00:00:00.000,CHEV,4D,,SIL,Q623770,IL,701 N. Sacramento,(773) 265-7605,6951133
2019-02-23T00:00:00.000,CHEV,4D,,BLK,Q142392,IL,701 N. Sacramento,(773) 265-7605,6951277
2019-02-23T00:00:00.000,CHEV,4D,,WHI,410332,IL,701 N. Sacramento,(773) 265-7605,6951127
2019-02-23T00:00:00.000,CHEV,4D,,MAR,,,10300 S. Doty,(773) 568-8495,2871324
2019-02-23T00:00:00.000,CHEV,4D,,BLK,E848577,IL,701 N. Sacramento,(773) 265-7605,6951261
2019-02-23T00:00:00.000,CHEV,4D,,WHI,299U013,IL,701 N. Sacramento,(773) 265-7605,6951168
2019-02-23T00:00:00.000,CHEV,4D,,BLK,385U747,IL,10300 S. Doty,(773) 568-8495,2871326
2019-02-23T00:00:00.000,CHEV,4D,,WHI,AP23120,IL,10300 S. Doty,(773) 568-8495,2871316
2019-02-23T00:00:00.000,CHEV,4D,,SIL,ZX32967,IL,10300 S. Doty,(773) 568-8495,2871252
2019-02-23T00:00:00.000,CHEV,4D,,GRN,AP34663,IL,10300 S. Doty,(773) 568-8495,2871254
2019-02-23T00:00:00.000,CHEV,4D,,RED,HCE231,IA,10300 S. Doty,(773) 568-8495,2871311
2019-02-23T00:00:00.000,CHEV,LL,,SIL,AEM5175,WI,701 N. Sacramento,(773) 265-7605,6951232
2019-02-23T00:00:00.000,CHEV,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6951268
2019-02-23T00:00:00.000,CHEV,LL,,BRZ,V841165,IL,701 N. Sacramento,(773) 265-7605,6951139
2019-02-23T00:00:00.000,CHRY,4D,,BLK,AA72068,IL,10300 S. Doty,(773) 568-8495,2871335
2019-02-23T00:00:00.000,CHRY,4D,,GRY,BF18850,IL,10300 S. Doty,(773) 568-8495,2871233
2019-02-23T00:00:00.000,CHRY,VN,,GLD,BA72593,IL,10300 S. Doty,(773) 568-8495,2871242
2019-02-23T00:00:00.000,DODG,4D,,GRN,Z583218,IL,701 N. Sacramento,(773) 265-7605,6951171
2019-02-23T00:00:00.000,DODG,4D,,WHI,BB27005,IL,701 N. Sacramento,(773) 265-7605,6951178
2019-02-23T00:00:00.000,DODG,4T,,LBL,Y704938,IL,701 N. Sacramento,(773) 265-7605,6951140
2019-02-23T00:00:00.000,FORD,4D,,BLK,BF75265,IL,701 N. Sacramento,(773) 265-7605,6951176
2019-02-23T00:00:00.000,FORD,4D,,BLK,BC32917,IL,10300 S. Doty,(773) 568-8495,2871249
2019-02-23T00:00:00.000,FORD,4D,,MAR,AW19575,IL,10300 S. Doty,(773) 568-8495,2871333
2019-02-23T00:00:00.000,FORD,4D,,GRY,AT84770,IL,701 N. Sacramento,(773) 265-7605,6951264
2019-02-23T00:00:00.000,FORD,4D,,BLK,SK2723,IL,701 N. Sacramento,(773) 265-7605,6951267
2019-02-23T00:00:00.000,FORD,4T,,SIL,AT57355,IL,701 N. Sacramento,(773) 265-7605,6951135
2019-02-23T00:00:00.000,FORD,VN,TK,WHI,737WP,IN,701 N. Sacramento,(773) 265-7605,6951285
2019-02-23T00:00:00.000,FORD,VN,TK,GRY,,,10300 S. Doty,(773) 568-8495,2871323
2019-02-23T00:00:00.000,GMC,PK,,BLU,1076367-,IL,701 N. Sacramento,(773) 265-7605,6951200
2019-02-23T00:00:00.000,GMC,VN,,BLU,2303669B,IL,701 N. Sacramento,(773) 265-7605,6951158
2019-02-23T00:00:00.000,HOND,2D,,GRN,Q197460,IL,701 N. Sacramento,(773) 265-7605,6951190
2019-02-23T00:00:00.000,HOND,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6951276
2019-02-23T00:00:00.000,HOND,4D,,WHI,AX29832,IL,10300 S. Doty,(773) 568-8495,2871255
2019-02-23T00:00:00.000,HOND,4D,,MAR,BA36724,IL,10300 S. Doty,(773) 568-8495,2871310
2019-02-23T00:00:00.000,HOND,4T,,LBL,795578,IL,701 N. Sacramento,(773) 265-7605,6951163
2019-02-23T00:00:00.000,HOND,LL,,WHI,E700649,IL,701 N. Sacramento,(773) 265-7605,6951271
2019-02-23T00:00:00.000,HYUN,4D,,SIL,BD31734,IL,701 N. Sacramento,(773) 265-7605,6951255
2019-02-23T00:00:00.000,HYUN,4D,,DBL,Q329346,IL,701 N. Sacramento,(773) 265-7605,6915242
2019-02-23T00:00:00.000,INFI,4D,,GRY,ZX72712,IL,701 N. Sacramento,(773) 265-7605,6951187
2019-02-23T00:00:00.000,JEEP,LL,,BLK,H684758,IL,701 N. Sacramento,(773) 265-7605,6915241
2019-02-23T00:00:00.000,JEEP,LL,TK,BLK,,IL,10300 S. Doty,(773) 568-8495,2871321
2019-02-23T00:00:00.000,KIA,LL,,BLU,AJ13447,IL,10300 S. Doty,(773) 568-8495,2871237
2019-02-23T00:00:00.000,LEXS,LL,,WHI,AT93917,IL,701 N. Sacramento,(773) 265-7605,6951151
2019-02-23T00:00:00.000,MAZD,4T,,BLK,AN71988,IL,701 N. Sacramento,(773) 265-7605,6951145
2019-02-23T00:00:00.000,MERC,4D,,BLK,BA40349,IL,701 N. Sacramento,(773) 265-7605,6915299
2019-02-23T00:00:00.000,NISS,4D,,BLK,L919307,IL,701 N. Sacramento,(773) 265-7605,6951243
2019-02-23T00:00:00.000,NISS,4D,,BLK,9319127,IN,10300 S. Doty,(773) 568-8495,2871248
2019-02-23T00:00:00.000,NISS,4D,,BRZ,Q141081,IL,701 N. Sacramento,(773) 265-7605,6951260
2019-02-23T00:00:00.000,NISS,4D,,RED,AV34134,IL,701 N. Sacramento,(773) 265-7605,6951173
2019-02-23T00:00:00.000,NISS,LL,TK,MAR,ZX29055,IL,10300 S. Doty,(773) 568-8495,2871235
2019-02-23T00:00:00.000,NISS,PK,,RED,208235AV,IL,701 N. Sacramento,(773) 265-7605,6951160
2019-02-23T00:00:00.000,OLDS,4D,,MAR,GTV655,IA,701 N. Sacramento,(773) 265-7605,6951288
2019-02-23T00:00:00.000,OLDS,4D,,SIL,BB17670,IL,10300 S. Doty,(773) 568-8495,2871320
2019-02-23T00:00:00.000,PONT,4D,,SIL,BA42145,IL,701 N. Sacramento,(773) 265-7605,6951287
2019-02-23T00:00:00.000,SUBA,4D,,GRY,V639344,IL,701 N. Sacramento,(773) 265-7605,6951180
2019-02-23T00:00:00.000,TOYO,4D,,GRN,BA96244,IL,701 N. Sacramento,(773) 265-7605,6951129
2019-02-23T00:00:00.000,TOYT,2H,,SIL,AJ92260,IL,701 N. Sacramento,(773) 265-7605,6951159
2019-02-23T00:00:00.000,TOYT,4D,,BLU,546U956,IL,701 N. Sacramento,(773) 265-7605,6951270
2019-02-23T00:00:00.000,TOYT,4D,,TAN,L842490,IL,701 N. Sacramento,(773) 265-7605,6951161
2019-02-23T00:00:00.000,TOYT,4D,,BLK,363U649,IL,10300 S. Doty,(773) 568-8495,2871241
2019-02-23T00:00:00.000,TOYT,LL,TK,GRY,AT57709,IL,701 N. Sacramento,(773) 265-7605,6951295
2019-02-23T00:00:00.000,VOLK,4D,,BLK,Q241963,IL,701 N. Sacramento,(773) 265-7605,6951194
2019-02-23T00:00:00.000,VOLK,4D,,BLK,E709038,IL,701 N. Sacramento,(773) 265-7605,9014341
2019-02-23T00:00:00.000,VOLK,LL,,WHI,AF85413,IL,701 N. Sacramento,(773) 265-7605,6951252
2019-02-23T00:00:00.000,VOLV,4D,,BLU,658639,IL,10300 S. Doty,(773) 568-8495,2871327
2019-02-23T00:00:00.000,VOLV,4D,,SIL,538U415,IL,10300 S. Doty,(773) 568-8495,2871303
2019-02-22T00:00:00.000,ACUR,4D,,BLU,Z837189,IL,701 N. Sacramento,(773) 265-7605,6951013
2019-02-22T00:00:00.000,BUIC,4D,,GRN,AX48378,IL,701 N. Sacramento,(773) 265-7605,6951088
2019-02-22T00:00:00.000,BUIC,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,6951114
2019-02-22T00:00:00.000,BUIC,LL,TK,BLK,218U547,IL,701 N. Sacramento,(773) 265-7605,6951106
2019-02-22T00:00:00.000,CADI,4D,,WHI,Q618324,IL,701 N. Sacramento,(773) 265-1846,1538406
2019-02-22T00:00:00.000,CADI,4D,,BLK,AV96466,IL,701 N. Sacramento,(773) 265-7605,6951018
2019-02-22T00:00:00.000,CADI,LL,,BLK,,,701 N. Sacramento,(773) 265-7605,6951028
2019-02-22T00:00:00.000,CHEV,4D,,MAR,BA15514,IL,701 N. Sacramento,(773) 265-7605,6951019
2019-02-22T00:00:00.000,CHEV,4D,,WHI,N295537,IL,701 N. Sacramento,(773) 265-7605,6950982
2019-02-22T00:00:00.000,CHEV,4D,,GRN,507141,IL,10300 S. Doty,(773) 568-8495,2871198
2019-02-22T00:00:00.000,CHEV,4D,,BLK,Q461942,IL,10300 S. Doty,(773) 568-8495,2871189
2019-02-22T00:00:00.000,CHEV,4D,,MAR,,IL,10300 S. Doty,(773) 785-9752,1718985
2019-02-22T00:00:00.000,CHEV,4D,,SIL,AF42608,IL,701 N. Sacramento,(773) 265-7605,6951041
2019-02-22T00:00:00.000,CHEV,LL,,GRY,R861366,IL,701 N. Sacramento,(773) 265-7605,6951023
2019-02-22T00:00:00.000,CHEV,LL,,WHI,,,10300 S. Doty,(773) 568-8495,2871202
2019-02-22T00:00:00.000,CHEV,PK,,RED,2322189-,IL,701 N. Sacramento,(773) 265-7605,6951094
2019-02-22T00:00:00.000,CHEV,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2871226
